hospital_id,hospital_name,address,district_id,pincode,latitude,longitude,mco_contact_number,total_beds,hospital_type
2680,Bansal Nursing Home,"Balaji Ward , Jagdalpur, Bastar, Chhattisgarh, 494001",450.0,494001.0,19.0861665,82.0269203,0,,
2681,Bastar Seva Hospital,"Near Bus Stand Road, Bastar, Chhattisgarh, 494001",450.0,494001.0,19.1191282,81.8291865,0,,
2682,Bethel Hospital,"Sbi Colony, Dharampura, Bastar, Chhattisgarh, 494001",450.0,494001.0,26.7893225,83.3828202,0,,
2683,Kale Nursing Home,"Infront Of Bajrang Ricemill Near Gayatri Mandir, Bastar, Chhattisgarh, 494001",450.0,494001.0,19.1191282,81.8291865,0,,
2684,M P M Hospital,"Aghanpur Jagdalpur, Bastar, Chhattisgarh, 494005",450.0,494005.0,19.0740973,82.008014,0,,
2685,Primary Health Centre,,450.0,494222.0,19.1191282,81.8291865,0,,
2686,Government Medical College,"Government Medical College, NMDC, Jagdalpur, Bastar, Chhattisgarh, 494001",450.0,494001.0,19.0740973,82.008014,"07782 231403, 07782 231506",,
2691,Chhattisgarh Institute of Medical Sciences,"Sadar Vallabh Bhai Patel hospital, Bilaspur, Chhattisgarh, 495009",442.0,495009.0,22.0796251,82.1391412,07752 230030,,
2692,Ashirwad Nursing Home,"Brishpati Bazar,Tilak Nagar, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2693,Ashok Prasuti Mandir,,442.0,495001.0,22.0796251,82.1391412,0,,
2694,Bajaj Nursing Home,"Opposite Cmd College , Link Road, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2695,Bhargava Hospital,"Near Agrasen Chock, Maganpara Road, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2696,Bilaspur Hospital,"Mandir Chowk, Jarabhata, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2697,Care N Cure Multspeciality Hospital,"Pratap Chowk, Old Pratap Talkies, Near Arpa Bridge, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2698,Charan Nursing Home,"Main Road, Takhatpur, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1376916,81.8698162,0,,
2699,Childrens Hospital,"Nirala Nagar, Near Bus Stand, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.8023487,89.5346778,0,,
2700,Christian Hospital,"Lormi Road, Mungeli, Chhattisgarh, 495001",442.0,495001.0,22.0685419,81.6856808,0,,
2701,Dr Kalvit Nursing Home and Infertility Center,"Main Road Sarkanda, Near Sepat Road Crossing, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2702,Dr Sharma Hospital and Maternity Home,"Opposite Telphone Exchange, Niranjan Place Bus Stand Road, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2703,Dr. Deshkar Nursing Home,"Near J.P. Vihar Mangla, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,19.986082,73.786874,0,,
2704,Dr. Saleems Iccu and Critical Care Nusing Home,"Christian Colony Road, Raja Talab, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2705,Dubey Nursing Home,"Subesh Nagar, Goandpara, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2706,Gb Advanced Diagnostic Centre,"Madhya Nagri Juni Line Road, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2707,Ghosh Surgical Nursing Home,"Tikrapara, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.0730949,82.1672841,0,,
2708,Jachman Memorail Mission Hospital,,442.0,495001.0,22.0847489,82.1498599,0,,
2709,Jan Swasthaya Sahyog,"Vill+P O - Ganiyari, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.0796251,82.1391412,0,,
2710,Kaushalya Devi Surgical Memorial Maternity Nursing,"Civil Lines, Girls College, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,26.4711972,74.6393963,0,,
2711,Kims Super Speciality Hospital,"Agrasen Square, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.0796251,82.1391412,0,,
2712,La Chandani Hospital,"Main Road , Dayalband, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.0791464,82.1700035,0,,
2713,Ladikar Hospital,"Near Bus Stand Road, Opposite Jeet Cinema, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2714,Life Care Hospital And Emergency Care Unit,"Hatri Chowk, Juna, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.084807,82.1645645,0,,
2715,Luthra Hospital And Research Centre,"Nehru Nagar Road , Near Swimming Pool, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,19.1341265,72.9141077,0,,
2716,Mehghani Nursing Home and Surgical Centre,"Juni Line, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.0849925,82.1530051,0,,
2717,Mehta Children Nursing Home,"Azad Nagar, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.0796251,82.1391412,0,,
2718,Mittal Hospital,"Juniline, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.0796251,82.1391412,0,,
2719,Nibha Mitra Memorial Hospital,"Near Gurunanak Chowk Masturi Road, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2720,Nulife Heart Care Emergency Hospital,"Shanti Nagar (Narmada Nagar), Ameri Road, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2721,Onkar Chikitsalaya,"Behind Sale Tax Office, Ware House Road, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2722,Orthopaedic Home,"Near Bus Stop Stand, Opposite Jeet Talkies, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2723,P.T.M.D. Mishra Memorial Nursing Home and Research,"Balaram Agrawal Marg, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.0796251,82.1391412,0,,
2724,Pendalwar Nursing Home,"Main Road ,Torwa, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.066539,82.1849588,0,,
2725,R. B. S. Hospital,"Mission Road, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.0853471,82.150468,0,,
2726,Sahara Nursing Home,"Chandela Nagar Marg, Ring Road No-2, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2727,Sai Baba Heart and Kidney Center,"Omnagar Jarahabhata, Near Masjid, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2728,Samadhan Nursing Home,"Rajpur Road,,Jarhabhatia,Rajeev Gandhi Chowk, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,21.9401488,75.1355659,0,,
2729,Sankalp Eye Hospital,"G-15, Rajiv Plaza, Ground Floor, Infront Of Navbharat Press, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2730,Shirsti Children Hospital,"Subhash Complex, Near Jarahabhata Mandir Chowk, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2731,Shivangi Hospital,"Medical Complex Rd, Telepara, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2732,Shri Childrens Hospital,"Near Cims Juni Lane, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.0857756,82.1518844,0,,
2733,Shri Health Care With Human Touch,"Idgah Road, Near Madhyanagri Chowk, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2734,Shri Ram Care Hospital - Bilaspur,"Ameri Road Nehru Nagar  Nehru Nagar, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2735,Shri Ram Hospital,"Bus Stand Road, Telepara, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2736,Shri Sai Krupa Hospital,"Sarju Bagacha, Telipara, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.0804075,82.1538551,0,,
2737,Sukham Arogyalya,"Near Narmada Nagar Chowk, Mungeli, Chhattisgarh, 495001",442.0,495001.0,22.086813,82.1432197,0,,
2738,Tlm Laprocy Mission Hospital,"Baitalpur, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,21.8509133,81.9193779,0,,
2739,Twincity Icu and Medical Centre - Bhilai,"Veer Sawarkar Market, Opposite Teen Darshan Mandir, G.E. Road, Supela, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,21.2108165,81.3516936,0,,
2740,Udm Surgical Centre And Urological Clinic,"Near Homeguard Camp Kududand, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2741,Verma Nursing Home,,442.0,495001.0,22.0796251,82.1391412,0,,
2742,Vinayak Netralaya,"Vinayak Netralaya, Prince Complex, Infront Of Cims O. P. D, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,22.1638486,82.1365923,0,,
2743,Vyas Hospital,"Kothi Chowk,Vill Talwar,Chandpur, Bilaspur, Chhattisgarh, 495001",442.0,495001.0,23.2320991,90.663075,0,,
2744,Budhia Hospital and Maternity Home,"Opposite  Nagrik Sahakari Bank, Brihaspati Bazar, Bilaspur, Chhattisgarh, 495004",442.0,495004.0,22.1638486,82.1365923,0,,
2745,Apollo Hospital,"Off: Lingyadih Road Seepat Road, Bilaspur, Chhattisgarh, 495006",442.0,495006.0,22.1638486,82.1365923,0,,
2746,Shri Krishna Netralaya,"In Front Of Cims , Main Road, Sadar Bazar, Bilaspur, Chhattisgarh, 495112",442.0,495112.0,22.1638486,82.1365923,0,,
2747,Star Hospital Pvt.Ltd.,"Bank Road,Gorakhpur, Bilaspur, Chhattisgarh, 495117",442.0,495117.0,22.7604559,81.8838931,0,,
2748,F R U Sanetorium,,442.0,495119.0,22.0796251,82.1391412,0,,
2749,Aashirwad Laser and Phaco Eye Hospital,"Ig Office Road, Nehru Chowk, Bilaspur, Chhattisgarh, 495334",442.0,495334.0,22.1638486,82.1365923,0,,
2750,Sukhnandan Hospital,"Dau Para Chowk, Mungeli, Chhattisgarh, 495334",442.0,495334.0,22.0685419,81.6856808,0,,
2751,J J Hospital,"Gurunank Chowk, Arpa Bridge Road, Bilaspur, Chhattisgarh, 495552",442.0,495552.0,22.1638486,82.1365923,0,,
2752,Late Banshidhan Mukim Smriti Shalya Chikitsa Kendra,"Mukim Udayan Campus, Bilaspur, Chhattisgarh, 495552",442.0,495552.0,22.0796251,82.1391412,0,,
2753,Smt Vimaladevi Memorial Hospital and Research Center,"Raj Complex, Hotel Mid Town, Bilaspur, Chhattisgarh, 495552",442.0,495552.0,22.1638486,82.1365923,0,,
2754,Ashirwad Laser and Phaco Eye Hospital,"I. G Office Road, Nehru Chowk, Bilaspur, Chhattisgarh, 495555",442.0,495555.0,26.8180732,80.9496051,0,,
2755,Ll Paliwal Memorial Hospital,"Ll Paliwal Memorial Hospital, Bilaspur, Chhattisgarh, 495668",442.0,495668.0,22.1638486,82.1365923,0,,
2756,M.D. Modi Memorial Hospital,"Vivekanand Marg, Kachari Chowk, Bilaspur, Chhattisgarh, 495668",442.0,495668.0,22.1638486,82.1365923,0,,
2757,Oro Dental Care Centre,"Aashirwad Bhawan Pp. District  Court, Vivekanand Marg, Bilaspur, Chhattisgarh, 495668",442.0,495668.0,22.1638486,82.1365923,0,,
2758,PHC Tongapal,,452.0,494115.0,18.8640648,81.3833947,0,,
2759,PHC Donrnapal,"PHC Dornapal, Block Konta, Dantewada, Chhattisgarh, 494122",452.0,494122.0,18.8640648,81.3833947,0,,
2760,PHC Barsoor,"PHC Barsoor Block Geedam, Dantewada, Chhattisgarh, 494441",452.0,494441.0,18.8640648,81.3833947,0,,
2761,N.M.D.C. Appolo Central Hospital,"Bacheli, Dantewada, Chhattisgarh, 494553",452.0,494553.0,18.7009579,81.2491298,0,,
2762,PHC(Bacheli),"PHC Bacheli, Dantewada, Chhattisgarh, 494553",452.0,494553.0,18.7009579,81.2491298,0,,
2763,PHC Kirandul ( Dantewada,"PHC Kirandul, Dantewada, Chhattisgarh, 494556",452.0,494556.0,18.6336444,81.2573899,0,,
2764,CHC Kurud,,448.0,493663.0,20.8321524,81.717157,0,,
2765,CHC Magarload,,448.0,493663.0,20.7467534,81.848391,0,,
