hospital_id,hospital_name,address,district_id,pincode,latitude,longitude,mco_contact_number,total_beds,hospital_type
4919,Manipal Goa Cancer and General Hospital,"Manipal Hospital, Dr E Boges Road, Dona Paula\n, North Goa, Goa, 403004",592.0,403004.0,15.6044413,74.0017241,0,,
4920,Smt. Ramaben Maternity and General Hospital,"1st floor, bhumica city centrem.g.Road, silvassa\n, North Goa, Goa, 0",592.0,0.0,20.2762659,73.0083061,0,,
4921,Bhanadre Hospital,"Mala Fontainhas, Behind Peoples High School, North Goa, Goa, 403001",592.0,403001.0,15.6044413,74.0017241,0,,
4922,Campal Health Services Pvt Ltd,"Next To Bal Bhavan, Opposite Parade Grounds, Campel, North Goa, Goa, 403001",592.0,403001.0,15.6044413,74.0017241,0,,
4923,Criti Care and Children Hospital,"Opp Parade Ground , Campal, North Goa, Goa, 403001",592.0,403001.0,15.6044413,74.0017241,0,,
4924,Dr. Kedar Hospital,"Aakash Bhavan , Above Mapusa , Urban Co-Operative Bank, North Goa, Goa, 403001",592.0,403001.0,15.6044413,74.0017241,0,,
4925,Ghanshyam Govind Kamat Memorial Hospital,"Jai Ram Complex,A-1, Nevgi Nagar Rua De Ourem Malaviya Nagar, North Goa, Goa, 403001",592.0,403001.0,15.6044413,74.0017241,0,,
4926,Kaisare Eye And Dental Hospital,"B-1, 1St Floor, Jairam Complex, Nevgi Nagar, North Goa, Goa, 403001",592.0,403001.0,15.6044413,74.0017241,0,,
4927,Trinity Health Care and Medical Research,"781, St. Mayrs Colony Near Stella Miramar, North Goa, Goa, 403001",592.0,403001.0,15.4847647,73.8127224,0,,
4928,Vintage Hospital,"Caculao Enclave St Inez, North Goa, Goa, 403001",592.0,403001.0,15.6044413,74.0017241,0,,
4929,Indira Smruti Raikar Nursing Home,"390A, Indira Smruti, Tonca, C/O Raikar Nursing Home, North Goa, Goa, 403002",592.0,403002.0,15.6044413,74.0017241,0,,
4930,"Manipal Goa Hospital, Donapaula,","Dr. E. Borges Road, Donapaula, North Goa, Goa, 403004",592.0,403004.0,15.4591813,73.8130443,0,,
4931,Kamakshi Arogya Dham Ayurveda Hospital,"Las Palmas Housing Estate, Gogol, North Goa, Goa, 403103",592.0,403103.0,15.3346783,74.0145886,0,,
4932,Anandi Nursing Home and Maternity Hospital,"Marcela, North Goa, Goa, 403107",592.0,403107.0,15.2993265,74.123996,0,,
4933,Goa Medical College,"Bambolim, Tiswadi, North Goa, Goa, 403202",592.0,403202.0,15.4647522,73.8624893,0,,
4934,Juwarkars Hospital,"Flat No A 1, Abhinav Cooperative Housing Society,Ganga Nagar, Curti, North Goa, Goa, 403401",592.0,403401.0,15.6044413,74.0017241,0,,
4935,Kamat Nursing Home and Clinic,"Market , Upper Bazaar, North Goa, Goa, 403401",592.0,403401.0,23.3748734,85.3182791,0,,
4936,Navjeevan Nursing Home,"Haveli Curti Opp Electricity Dept, North Goa, Goa, 403401",592.0,403401.0,15.6044413,74.0017241,0,,
4937,Savaikar Nursing Home,"Warkhande, North Goa, Goa, 403401",592.0,403401.0,15.2993265,74.123996,0,,
4938,Sushrusha Nursing Home,"Near Maruti Temple, Haveli Curti, North Goa, Goa, 403401",592.0,403401.0,15.6044413,74.0017241,0,,
4939,Sushrusha Nursing Home Goa,"Radhakrishna Aptt., Near Maruti Temple, North Goa, Goa, 403401",592.0,403401.0,15.6044413,74.0017241,0,,
4940,Usgaonkers Children Hospital and I N I Cu,,592.0,403401.0,15.2993265,74.123996,0,,
4941,Vivus Smrc Heart Centre,"Airport Road ,Chicalim, North Goa, Goa, 403401",592.0,403401.0,15.3924092,73.8347361,0,,
4942,Dr. Dhumaskar General Hospital,"Tivim Bazar, Tivim, North Goa, Goa, 403502",592.0,403502.0,15.61806,73.8438273,0,,
4943,Adhar Hospital,"Parvati Nagar,Sarvan, Collan, North Goa, Goa, 403504",592.0,403504.0,15.6044413,74.0017241,0,,
4944,Dr Caeiros Bichollm Polyclinic,"Bicholim City, North Goa, Goa, 403504",592.0,403504.0,15.5889192,73.9653715,0,,
4945,Mahatme Nursing Home - Bicholim,"Hno 2851, Sankalp Gardens Opp Raksha Restaurant On Mapusa Bicholim Highway, North Goa, Goa, 403504",592.0,403504.0,15.6044413,74.0017241,0,,
4946,Amshekar Hospital,"C/O Amshekar Hospital, Ashravy Bunglow,Near Maruti Temple, North Goa, Goa, 403506",592.0,403506.0,15.6044413,74.0017241,0,,
4947,Ankur Nursing Home,"Nr. St. Xaviers College, North Goa, Goa, 403507",592.0,403507.0,23.0331961,72.551313,0,,
4948,Bhagyoday Hospital,"Dattawadi, North Goa, Goa, 403507",592.0,403507.0,15.2993265,74.123996,0,,
4949,Dr Kolwalkar's Galaxy Hospital,"Near Severina Garden, Xelpem, Duler, North Goa, Goa, 403507",592.0,403507.0,15.6044413,74.0017241,0,,
4950,Dr. Olavo Ribeiro Hospital,"Near, Alankar Cinema, North Goa, Goa, 403507",592.0,403507.0,15.2993265,74.123996,0,,
4951,Mapusa Clinic And Medical Centre - Mapusa,"Balermino Frias Road, Mapusa Opp St. Birtoo School, North Goa, Goa, 403507",592.0,403507.0,15.6044413,74.0017241,0,,
4952,Sankalp Nursing Home,"Opposite St. Anthony High School, Duler Ground Rd, Karaswada, North Goa, Goa, 403507",592.0,403507.0,15.6043168,73.8201381,0,,
4953,Vision Care Super Speciality Eye Hospital,"Mapusa Trade Centre, 1St Floor, Above Royal Food, Bardez, North Goa, Goa, 403507",592.0,403507.0,15.6044413,74.0017241,0,,
4954,Vision Multispeciality Hospital - Mapusa,"Chalta No. 7 Of Pt.Sheet No.61 Karaswada Dhuler, North Goa, Goa, 403507",592.0,403507.0,15.6044413,74.0017241,0,,
4955,Vrundavan Hospital and Research Centre,"Nh 17, Karas Wada, North Goa, Goa, 403507",592.0,403507.0,15.2993265,74.123996,0,,
4956,St. Anthony`S Hospital And Research Centre,"H No 123/1, Zorin, Nr Anjuna Petrol Pump, North Goa, Goa, 403509",592.0,403509.0,15.6044413,74.0017241,0,,
4957,Bosio Hospital,"Candolim, North Goa, Goa, 403515",592.0,403515.0,15.5145247,73.7683784,0,,
4958,Dharwadkar Nursing Home,"Near St.Alex Church, Naika-Vaddo,Dongarpur, Calangute, North Goa, Goa, 403516",592.0,403516.0,15.5311237,73.762495,0,,
4959,Vrundavan Hospital and Research Center,"Naikawado Bardez,Calangute, North Goa, Goa, 403516",592.0,403516.0,15.6044413,74.0017241,0,,
4960,Chodankar Nursing Home And Research Centre - Bardez,"National Highway - 17, Next To Hdfc Bank , Alto Porvarim, North Goa, Goa, 403521",592.0,403521.0,15.6044413,74.0017241,0,,
4961,J . M. J Hospital,"Alto-Porvorim, North Goa, Goa, 403521",592.0,403521.0,15.4981805,73.8223796,0,,
4962,Mandovi Clinic - Bardez,"Residence Durga, Alto Porvary, North Goa, Goa, 403521",592.0,403521.0,15.6044413,74.0017241,0,,
4963,Rg Stone Urology and Laparoscopy Hospital,"Plot No. 217 & 218, P.D.A. Colony, Panjim-Mapusa Road, North Goa, Goa, 403521",592.0,403521.0,15.6044413,74.0017241,0,,
4964,Grace Intensive Cardiac Care Center,"Opposite, b p s club, behind astro housing society, pagifond, margoa, South Goa, Goa, 403601",593.0,403601.0,15.219624,74.1159085,0,,
4965,Vrundavan hospital,"Teun industrial estate, pedum karasarada, South Goa, Goa, 403507",593.0,403507.0,15.219624,74.1159085,0,,
4966,Dr. Bhandare hospital,"Fontainhas, Panaji\n, South Goa, Goa, 403001",593.0,403001.0,15.219624,74.1159085,0,,
4967,Goa Medical College,"Goa Medical College and Hospital Bambolim, Tiswadi, South Goa, Goa, 403202",593.0,403202.0,15.4647522,73.8624893,0,,
4968,Adarsh Family Hospital,"Sapana Valey, Pajifond, South Goa, Goa, 403601",593.0,403601.0,15.2739285,73.9626164,0,,
4969,Apollo Victor Hospital,"Malbhat, South Goa, Goa, 403601",593.0,403601.0,15.2699965,73.9646368,0,,
4970,Borkar Nursing Home,"Abade Faria Road, South Goa, Goa, 403601",593.0,403601.0,15.2993265,74.123996,0,,
4971,Child Care Centre,"1St Floor, Vasant Arcade,Opp Popular School, Comba, South Goa, Goa, 403601",593.0,403601.0,15.219624,74.1159085,0,,
4972,Dr Nagarsenkars Nicu,"F-14, Apna Bazar, Behind Collectorate Bldg, South Goa, Goa, 403601",593.0,403601.0,15.219624,74.1159085,0,,
4973,Dr. Gracias Nursing Home,"Next To Police Station, South Goa, Goa, 403601",593.0,403601.0,17.3658963,78.422749,0,,
4974,Dr. Kantaks Accident Fracture And Orthopaedic Hospital - Margao,"Rosadel Enclave , Near District Court, Old Market, South Goa, Goa, 403601",593.0,403601.0,15.219624,74.1159085,0,,
4975,Dr. Lawande`S Hospital,"Near Power House, Aquem, South Goa, Goa, 403601",593.0,403601.0,15.2737179,73.9779524,0,,
4976,Dr. Madkaikers City Hospital,"1St Floor, Ashirwad Building,Opposite Minaxi Hotel, South Goa, Goa, 403601",593.0,403601.0,15.219624,74.1159085,0,,
4977,Dr.Rebellos Clinic And Hospital,"Opposite Ktc Bus Stand, Madel, South Goa, Goa, 403601",593.0,403601.0,15.219624,74.1159085,0,,
4978,Grace Intensive Cardic Care Centre And General Hospital,"Opp Bps Club Behind Asro House Society Pajifound, South Goa, Goa, 403601",593.0,403601.0,15.219624,74.1159085,0,,
4979,Hospicio Hospital,,593.0,403601.0,15.2993265,74.123996,0,,
4980,Kamat Nursing Home,,593.0,403601.0,15.2993265,74.123996,0,,
4981,Mother Care Hospital,"Near St. Joaquim Chappel , Barda, South Goa, Goa, 403601",593.0,403601.0,15.219624,74.1159085,0,,
4982,Nulife Hospital,"Fontain Enclave Malbat, South Goa, Goa, 403601",593.0,403601.0,15.219624,74.1159085,0,,
4983,Sinai Clinic and Hospital,"Is Floor, Vasant Arcade Near Popular High School, South Goa, Goa, 403601",593.0,403601.0,15.219624,74.1159085,0,,
4984,Trimurti General Hospital,"Las Palmas Housing Estate, Gogol, South Goa, Goa, 403601",593.0,403601.0,28.1235459,-15.4362574,0,,
4985,Yashodhan Hospital,"Aquem, South Goa, Goa, 403601",593.0,403601.0,15.2704256,73.9705141,0,,
4986,Antonio Vicante Da Costa Memorial Clinic / A V Da Costa Hospital,"Near Nehru Stadium, South Goa, Goa, 403602",593.0,403602.0,15.219624,74.1159085,0,,
4987,Apollo Nusi Hospital and Research Center,"Panzorconi, Cuncolim, Salcete, South Goa, Goa, 403703",593.0,403703.0,15.2021754,73.9976946,0,,
4988,Nusi Wockhardt Hospital Goa,"Panzarconi, South Goa, Goa, 403703",593.0,403703.0,15.2993265,74.123996,0,,
4989,Wockhardt Hospitals,"Cuncolim, Salcete, South Goa, Goa, 403703",593.0,403703.0,15.1741647,73.9828327,0,,
4990,Shushrvshalaya Kudchadker Surgical And Maternity Hospital - Curchorem,"Marutigad Road, South Goa, Goa, 403706",593.0,403706.0,15.2993265,74.123996,0,,
4991,Dr. Parulekars Eye- Site (Superspeciality Eye Hosp,"House No. 179D, Alto- Dabolim, South Goa, Goa, 403711",593.0,403711.0,41.1955141,-8.5858444,0,,
