hospital_id,hospital_name,address,district_id,pincode,latitude,longitude,mco_contact_number,total_beds,hospital_type
23721,A.S. Nursing Home,"27-E Pattunoolkara Street, Ariyalur, Tamil Nadu, 621704",623.0,621704.0,11.1530559,79.2585797,0,,
23722,Ezhil Surgical and Maternity Hospital,"Bus Stand Back Side,Near Avarikarai, Ariyalur, Tamil Nadu, 621704",623.0,621704.0,11.1530559,79.2585797,0,,
23723,Golden Hospital,"#81 A, Periyar Nagar Main Rd, Ariyalur, Tamil Nadu, 621704",623.0,621704.0,11.1530559,79.2585797,0,,
23724,Nivedha Hospital,"# 5, Perumal Kovil St, Ariyalur, Tamil Nadu, 621704",623.0,621704.0,11.1530559,79.2585797,0,,
23725,Prasath Surgical Care,"#34 A, West Vellala St, Udayarpalayam (Tlk), Ariyalur, Tamil Nadu, 621804",623.0,621804.0,11.1530559,79.2585797,0,,
23726,Abhijay Hospital (P) Ltd,"No.22/2, Esi Hospital Road, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23727,Apollo City Center,"Mint Street, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23728,Dr D Mohamed Kizhar Irshath Nursing Home,"57, Portuguese, Church St, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23729,Dr.E.V.Kalyani Medical Foundation,"No.4,2Nd Street, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23730,Dr.Kamakshi National Hospital,"# 12, Jaffer Serang St,Ii Line Beach Road, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23731,Dr.Manju Kulkarni Hospital,"No,18,Nowroji Road, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23732,K M Speciality Hospital,"453 And 454, R.K. Shanmugam Salai , K.K. Nagar, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23733,R.M. Hospital,"A-1 Srinivasapuram Thiruvanmiyur, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23734,Rotary Central Margaret Sidney Hospital,"No. 13, 7Th Street,Nanganallur, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23735,S S Eye Hospital,"74, Thambu Chetty Street, Mannady, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23736,Shri Saai Krs Hospitals,"29, 7Th Avenue, Ashok Nagar, Next To Titan Showroom, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23737,Sree Ramachandra Medical Center,"Porur, Chennai-600116, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23738,Sri Kalyan Hospital,"12, First Main Road Kasturba Nagar Adyar, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23739,Sri Kamatchi Nursing Home,"No.2, Jawaharlal Street, New Perungalathur, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23740,Sri Meenakshi Nursing Home,"No. 3A, Baroda Street, West Mambalam, T Nagar, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23741,Sri Ramana Eye Center,"11, Gopalakrishna Street, T Nagar, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23742,The Arya Vysya Meternity Home and Child Welfare Centre,"Old No 158 (New No 174) Govindappa Naick Street, Chennai, Tamil Nadu, 600001",610.0,600001.0,13.0836939,80.270186,0,,
23743,Apollo Speciality Hospital,"320, Mount Road, Chennai, Tamil Nadu, 600002",610.0,600002.0,13.0836939,80.270186,0,,
23744,Lister Nursing Home,"#3/2,Appavood Street, Chennai, Tamil Nadu, 600002",610.0,600002.0,13.0836939,80.270186,0,,
23745,Mysaan Hospital,"19/10, Thayar Street, Mount Road, Chennai, Tamil Nadu, 600002",610.0,600002.0,13.0836939,80.270186,0,,
23746,Ponraj Eye Clinic,"138/2 L B Road,Thiruvanmiyur, Chennai, Tamil Nadu, 600002",610.0,600002.0,13.0836939,80.270186,0,,
23747,Sahishnatha Indtitute Of Maternal And Child Haelth,"No.2/614""A"",Philios Street,Neelangarai, Chennai, Tamil Nadu, 600002",610.0,600002.0,13.0836939,80.270186,0,,
23748,Aashirwad Maternity and Child Care Research Institut,"Mudholkar Peth, Near Garden, Opp Potode Marvati, Chennai, Tamil Nadu, 600003",610.0,600003.0,13.0836939,80.270186,0,,
23749,Government General Hospital,"Government General Hospital, Chennai, Tamil Nadu, 600003",610.0,600003.0,13.0836939,80.270186,0,,
23750,Janani Nursing Home Pvt Ltd,"#22-23-24,Ranganathan Nagar,Selaiyur, Chennai, Tamil Nadu, 600003",610.0,600003.0,13.0836939,80.270186,0,,
23751,Ag Eye Care Hospital,"No:106, R.K.Mutt Road, Mylapore, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23752,Avm Medical Ent Research Foundation Pvt Ltd,"3, P S Sivasami Salai Mylapore, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23753,Chennai Meenakshi Multispeciality Hospital Ltd,"148, Luz Church Road Mylapore, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23754,Csi Kalyani General Hospital,"# 15, Dr. Radhakrishnan Salai, Mylapore, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23755,Devaki Hospital Ltd,"148, Luz Church Road Mylapore, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23756,Dr. K Ravi Eye Care,"No. 03 2Nd Link Street. Cit Colony, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23757,E V Kalyani Medical Centre,"4Second Street Dr Radhakrishnan Road Mylapore, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23758,Fathimah Eye Clinic,"No. 23, Arulanandam Street, Santhome, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23759,G K M Hospital Pvt Ltd,"120/113, Perambur Barracks Road, Purasawalkam, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23760,Kasthuri Hospital,"119, Shanmugam Road, West Tambaram, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23761,Kauvery Hospital (Unit Of Sri Kavery Medical Care (Trichy) Ltd.),"No.199/90, Mbc Towers, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23762,Madras Ent Research Foundation,"15, P.S.Sivasamy Salai, Off Dr.Radhakrishnan Raod) Mylapore, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23763,Rajan Dental Institute Pvt. Ltd.,"#56, Dr.Radha Krishnan Salai,Opposite Kalyani Hospital,Mylapore, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23764,Ramana Clinic And Nursing Home,"320-A(47-A),Velachery Main Road,Velachery, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23765,Sampat Nursing Home,"4, Nachiappa Street Mylapore, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23766,"Sinus And Nose Hospital - Mylapore, Chennai","35 A, Santhome High Road, Marina Beach, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23767,Sri Sayee Poly Clinic,"#37,Oid#17Bheemasena Garden St., Mylapore, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23768,St.Isabel's Hospital,"#49, Oliver Rd,Near Vivekananda College,Mylapore, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23769,Sunder Eye Hospital,"W - 98, Second Avenue West Madras Medical Centre, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23770,Trinity Acute Care Hospital - Chennai,"No. 33, Desikan Road, Mylapore, Chennai, Tamil Nadu, 600004",610.0,600004.0,13.0836939,80.270186,0,,
23771,Dr Agarwals Eye Hospital,"No: 360, Triplicane High Road, Triplicane, Chennai, Tamil Nadu, 600005",610.0,600005.0,13.0836939,80.270186,0,,
23772,Fousiya Hospital,"New#119, Old No.56, Dr.Natesan Road, Triplicane, Chennai, Tamil Nadu, 600005",610.0,600005.0,13.0836939,80.270186,0,,
23773,Hiba Hospital,"Old No-25 New No:53, Big Street, Near Hindu Higher Secondary School, Chennai, Tamil Nadu, 600005",610.0,600005.0,13.0836939,80.270186,0,,
23774,Mm Harshine Veda Health Centre,"#43, Irusappa St., Triplicane, Chennai, Tamil Nadu, 600005",610.0,600005.0,13.0836939,80.270186,0,,
23775,R.R. Multispeciality Hospital,"258, Triplicane High Road, Dist - Triplicane, Chennai, Tamil Nadu, 600005",610.0,600005.0,13.0836939,80.270186,0,,
23776,Rathna Nursing Home,"No.241 Triplicane High Road Triplicane, Chennai, Tamil Nadu, 600005",610.0,600005.0,13.0836939,80.270186,0,,
23777,Siva E N T Hospital,"136 (295), Triplicane High Road, Chennai, Tamil Nadu, 600005",610.0,600005.0,13.0836939,80.270186,0,,
23778,Star Bone Joint Center,"# 2, Pillaiyar Koil Street, Triplicane, Chennai, Tamil Nadu, 600005",610.0,600005.0,13.0836939,80.270186,0,,
23779,Subam Nursing Home,"Old # 239 , Triplicane Hig Road, Chennai, Tamil Nadu, 600005",610.0,600005.0,13.0836939,80.270186,0,,
23780,Vasan Eye Care Hospital,"No.100/101, Triplicane High Road, Chennai, Tamil Nadu, 600005",610.0,600005.0,13.0836939,80.270186,0,,
23781,Apollo Hospitals,"21, Greams Lane, Off. Greams Road, Chennai, Tamil Nadu, 600006",610.0,600006.0,13.0836939,80.270186,0,,
23782,Bharath Hospital,"# 72, I Main Road,Naganallur, Chennai, Tamil Nadu, 600006",610.0,600006.0,13.0836939,80.270186,0,,
23783,Dr.Meenakshi Dhamija,"Ehrlich Laboratory, Kothi Apartments 1-D, 46 (New 14), College Road, Chennai, Tamil Nadu, 600006",610.0,600006.0,13.0836939,80.270186,0,,
23784,Hillwoods Multidisciplinary Health Service,"8, 3Rd Street, Subba Rao Avenue, Chennai, Tamil Nadu, 600006",610.0,600006.0,13.0836939,80.270186,0,,
23785,Indian Hospitals,"No. 1051, P.H.Road, Arumbakkam, Chennai, Tamil Nadu, 600006",610.0,600006.0,13.0836939,80.270186,0,,
