hospital_id,hospital_name,address,district_id,pincode,latitude,longitude,mco_contact_number,total_beds,hospital_type
21307,Sri Sukhmani Multi Speciality Hospital,"Ajit Nagar Extension, Near Water Tank, S.A.S Nagar, Punjab, 140507",88.0,140507.0,17.4809269,78.5571144,0,,
21308,A.P. Hospital,"Race Course Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21309,Adlakha Hospital,"Insde Sultanwind Gate, Old Lakkar Mandi, Near Jallian Wala Bagh, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21310,Aggarwal Nursing Home,"309,Green Avenue,Circular Road,Old Jail Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21311,Ajit Hospital,"427, Kabir Park, Kot Khalsha Road, Opposite University, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21312,Amber Heart and Multispeciality Hospital,"100 Foot Road, Near Sultan Wind Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21313,Amritsar Hospital,"Inner Circular Road, Chattiwind Gate, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21314,Anand Hospital And Heart Care Centre,"2509, Bhushanpura, 1/S Sultanwind Gate, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21315,Apolo Hospital,"Opposite Panther Stadium, Ram Tirath Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21316,Ashirwad Hospital Multi Speciality and Trauma Centre,"Opposite Dhobi Ghat, Inside Gate Hakiman, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21317,B D Memorial Hospital,"96, Maqbool Road, Near Rattan Singh Chowk, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21318,Baba Budhaji Eye and Child Hospital,"Fatehgarh Churian Road, Nangali Asr, Opposite Pioneer School, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21319,Badri Nath Hospital,"A-282, Ranjit Avenue, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21320,Bajwa Dental Care,"314/315, Akash Auenue, Fatehagarh Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21321,Bajwa Hospital,"29-B, Race Course Road, (Adlakha Blood Bamk), Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21322,Beams Hospital Pvt. Ltd.,"Ganga Building, Putlighar, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21323,Beri Maternity Centre,"I / S B.K. Dutta Gate , Dhab Khatikan, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21324,"Bhandari Ear , Nose and Throat Hospital - Amritsar","Nerwan Bazar, Bagh Jallianwala, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21325,Bhatia Hospital,"22, Circular Road, Amritsar (Opp Mental Hospital), Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21326,Bhatia Neuropsychiatric Hospital And De-Addiction,"Model Town, Opposite Chief Khalsa Diwa,Gt Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21327,Carewell Heart and Super Speciality Hospital,"397, Guru Arjun Dev Nagar, Dilawari Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21328,Chandan Hospital,"Chowk Lachmansar, Opposite Central Dry Cleaners, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21329,Chhabra Dental Clinic,"Near Namdhari Kanda Taran Taran Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21330,Chhina Hospital,"Near State Bank Of India Katra Khazana Near Old Sbi, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21331,Choudhrary Ent Maternity and General Health Care Center / Choudhari Hospital,"Main Bazar, Nawain Kot, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21332,City Dental Clinic,"Opposite Mohan Nagar, S.W.Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21333,D S Hospital and Panchkarma Sanotorium / D.S. Hospital and Panchkarma Sanotarium,"Kot Atma Ram, Near Gurdwara Toot Sahib, Sultanwind Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21334,Deep Hospital,"Opposite Reshab Auto. Batala Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21335,Dev Hospital,"3, Batala Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21336,Dhaliwal Hospital,"270-D, Kashmir Avenue, Near Gopal Mandir, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21337,Dhruv Nursing Home,"117-A, The Mall, Near Novelty Omaxe, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21338,Dr Om Prakesh Satyam Netralaya,"65 A.B.R.S.Nagar, Ludhiana, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21339,Dr Ramesh Super Speciality Eye and Laser Center,"355 The Mall, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21340,Dr Ved Gupta Hospital,"Batala Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21341,Dr. Gurvinder Singh`S Hargun Hospital,"882, Circular Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21342,Dr. Hardas Singh Orthopaedic and Multispeciality Research Centre,"49, New Garden Colony, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21343,Dr. Jasjit Chhachhi Nursing Home,"#16, Doctorss Avenue, Circular Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21344,Dr. Karam Singh Memorial Orhopaedic Hospital and Research Centre,"Near Beems Hospital,Adj. Government Eye & Ent Hospital,Majitha Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21345,Dr. Naresh Grover Hospital,"Opposite Central Jail, Ajnala Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21346,Dr. Parminder Singh Pannu Memorial Janta Hospital,"Mall Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21347,Dr. Prem Rai Hospitals Pvt. Ltd.,"Katra Karam Singh, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21348,Dr. Ranju Maternity Home,"391, Green Avenue, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21349,Dr. Shakeen Eye and Dental Hospital,"108, Gurbax Nagar, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21350,Dr. Sharmas Hospital,"Unit 111, Green Avenue B/S Income Tax Office, B/S Income Tax Office, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21351,Emc Super Speciality Hospital Pvt Ltd,"Shakti Nagar, Inside Lahori Gate, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21352,"Emergency Medical Care Hospital (Emc Group Of Hospital,Unit-I)","Rattan Singh Chowk, Nai Abadi Near Petrol Pump, Fatehgarh Churian Road, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21353,Family Hospital,"Near Clock Tower, Behind Nehru Shoping Center, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21354,Garg Maternity And Multispieciality,"Chandigarh, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21355,Government Medical College - Chandigarh,"Cheel Mandi ,Katra Mahan Singh, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21356,Grover Hospital,"Chimari Road, Ajnala, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21357,Gulati Hospital,"G.T. Road, Near Ganga Building, Putlighar, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21358,Gumber Eye and Dental Care Centre,"191/192, City Centre Opp Amritsar International Hotel, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21359,Guru Amar Das Hospital,"Medical Enclave, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
21360,Guru Nanak Dev Hospital,"679/9, Inside Gate Khazana, Amritsar, Punjab, 143001",85.0,143001.0,31.6356659,74.8787496,0,,
